0,1,2,3,4,5,6,7,Type
0.6614112553275885,3.004723252855092,4.008333807917547,4.171387687470665,4.6721024618120355,6.245932650477453,7.16759103204896,7.806445526960521,1.0
1.290028444821125,2.137765378534044,5.046058836148833,2.8052966500595233,2.8872688572422165,6.072967607522149,8.153194073432566,10.593100704683033,0.0
-0.3926180680169999,0.09486744273596415,3.0100724435204578,4.311299476352469,4.958086645122389,5.412942010066994,9.12518536514387,9.171793064636962,0.0
0.3040626608402514,1.8290283308106667,2.374964267768022,4.755051207656058,4.219962260773377,4.805251033739349,8.751534564416282,11.766053100066372,0.0
1.0100594594278605,1.1508981038647534,3.27124516171714,5.159033180235463,4.514730154660812,5.525753582440886,4.663352836724158,7.964925627443423,1.0
-0.10531190699330738,2.725534287523138,2.488446069638896,3.782409346684059,3.454105462644464,4.894769529424378,7.913954995053413,10.785542974506624,0.0
-0.4415663741174906,1.202990809425363,4.176691350106457,4.586621971168458,4.0618857484196385,6.084165654663544,8.755021179224151,10.868506093897842,0.0
-1.184014653234353,2.839588197763172,1.2855718412824808,3.599677380597603,4.336622667423389,4.824178135947665,9.355917898956653,9.552609122506723,0.0
0.26937602277717854,4.424605410109901,3.0330028134188196,5.395086613811984,5.4293946751208315,5.522072701922285,7.146228423346084,6.262430316979761,1.0
1.4470444617193263,2.5635089231234995,2.831906781460188,3.894351975936809,3.764921301153346,5.687194139877745,8.385866885675101,7.642606596956827,1.0
1.3464795243208743,3.8945238379971956,2.9884851676897344,5.3122337202188525,3.920432108411368,7.029865301942422,7.87346969631087,11.378392110419489,0.0
1.7696049534528102,2.3537485327628214,5.032621812833568,3.915072876878309,4.9431025064192395,6.814499376891578,8.584584492323646,8.402660096121656,1.0
-0.7579101173357972,0.8374509912576102,2.5655451883131537,4.084462980931287,4.056538140023575,7.525058101078435,7.152078801865861,8.214261632441014,1.0
1.5598646095336939,0.8094857424194069,3.0044252354765915,5.4680622971183634,4.864835371067025,6.6185983210255745,6.913766401418707,11.008906277177585,0.0
-0.9294096213554259,1.237544808000508,2.6327322981139973,3.5207583790669914,5.208590455095664,6.670690474767003,7.443829083665532,6.265966240202289,1.0
0.8249062844466696,2.0109604813483766,2.2085701686869053,4.310007847827004,3.3045372479044604,5.362546891038272,8.42206467312073,8.726445384143297,1.0
1.7695298563677697,2.3073504885299516,3.4945769732164096,4.732406026218057,4.828531769145559,6.3476734061258675,7.894684978355971,8.0183318855385,1.0
-0.14946134884850326,1.9683642132995267,2.726920745515754,3.3438855839177077,4.81735970726249,5.565930541155337,6.416120119835256,6.997778445896557,1.0
1.2535268837123206,1.5855104343983277,3.08308644444201,4.518600513761518,4.133211368976541,7.418297348851684,6.454975236939301,7.44352613033948,1.0
0.09435009819836519,1.4150377057328392,2.148947331918319,3.9352561420310668,4.921158184965231,7.885876000121765,7.627934384447011,10.169965501186843,0.0
-0.21689393043972108,0.6336678979116206,3.612030629565743,4.924171099517867,6.036115095521835,5.281105991815953,8.130941551539838,12.317951115855,0.0
0.2979960526130442,2.163498583952249,2.6165807682412505,5.326554724470522,4.2532026656379145,6.217206531715426,7.977821112743385,8.603603322283808,1.0
0.1403637706123842,0.9835278494317107,2.6731514360026027,4.377007682638252,3.178375294791775,5.57363265094696,8.915823258982268,11.165991890093093,0.0
1.1569611865562899,1.7106108862087073,4.619134339025035,4.659648821167207,4.1944620650435835,5.311808638092081,5.221155499692069,8.87917662271193,1.0
2.74200643475825,0.7144361942128974,3.1105037889496154,3.2001328866236385,4.430552433968722,5.88631225978674,5.947826583728642,10.222252850042477,1.0
0.7687477469692775,0.6797195997681944,0.7934564514815543,2.8518900800141527,4.974893083877095,4.877903614728619,6.797764279600444,8.000147400284638,1.0
-2.533289631104922,0.27170846361468337,3.723570477515734,3.9621937792443287,4.7289355069178685,6.4001113672294485,8.552163880834845,9.849003104323117,0.0
0.5374059234295757,3.6656353363251357,3.4200576167172234,4.419632248478681,4.557966582216426,5.655110523653197,8.301287109620075,8.492792517220023,1.0
1.55027392008166,1.723916931569752,2.9849143919759458,2.718560824118435,4.689290338320394,6.032599847070939,5.440796070395262,8.327544810268046,1.0
0.3344773662033371,1.3092822854835655,2.678718607040989,3.7584580830277847,4.341976105988341,7.513766886150556,6.558723852576202,10.719726891821033,0.0
-0.4834708600372368,2.0664314922147122,5.073357395483092,4.927505647329289,5.127719946678664,7.502825493110967,9.336030790362058,12.713523476938432,0.0
-2.1416822115737157,1.48651742592992,2.5442486747191593,3.9469036900940218,4.458396785049157,6.139138897249781,8.14494173594457,11.391526684143184,0.0
-0.8438019240342715,1.5784721185260957,2.488841354172257,5.052003696690691,3.755576590028271,5.124282126992449,6.234884103003485,9.54021979056292,0.0
3.007114218157154,2.728179036309835,2.6196100039705166,4.156163296163859,6.045716114799366,5.856541746855312,6.207944599114191,7.573635821005437,1.0
0.28680809928651174,1.2899050325440655,3.4814058698190626,3.418512175488682,5.105101960312479,6.593979683494681,6.902713521763257,11.969388221607486,0.0
2.9855156228155284,2.4929145511426656,5.343071993085885,2.8148173616658334,5.252631665109004,4.869028242953345,8.999921758204954,8.590748026290582,1.0
-1.0076357727514968,0.2878904902355426,1.742224648375944,2.2768529467434417,6.1388047857714865,6.7203307592808175,8.38763202123001,11.88108354598166,0.0
1.9759189555171064,1.4385606869847023,4.565601460452962,4.586160714591225,4.6432165356641715,4.789942402640609,6.492940211189985,7.59433196625118,1.0
1.9124522477337402,3.181495748322245,2.2313446549169584,3.7486109701551333,6.329493720420297,7.432395434375801,7.473010087021506,7.459070613165329,1.0
2.2027343257181364,0.26949275932857497,2.864383258569367,2.181132554499361,4.266774055361929,5.058679191234829,7.331116772145034,6.468400120028694,1.0
